wqbjoeKzk8eVfCgd1jMZtA,Asha Tea House,37.8719582,-122.268859,https://www.yelp.com/biz/asha-tea-house-berkeley?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
sKnjZ4bb-0AWxWqJv7cHOw,Grégoire,37.8785970706384,-122.268645902327,https://www.yelp.com/biz/gregoire-berkeley?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
Se9nvLiXHWI5ltMSo8klCw,The Butchers Son,37.8715428393541,-122.271646200946,https://www.yelp.com/biz/the-butchers-son-berkeley?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
lfStOY0n1TnKA6luBhpjug,Cupcakin' Bake Shop,37.8671468,-122.2587462,https://www.yelp.com/biz/cupcakin-bake-shop-berkeley?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
BiZAzf2SAFCE0gJrX-PGFw,Gather,37.8694781027984,-122.266114248013,https://www.yelp.com/biz/gather-berkeley?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
LNdmk-ZXmTE8a2xQGL3OeQ,Yogurt Park,37.8679885864258,-122.259841918945,https://www.yelp.com/biz/yogurt-park-berkeley?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
5VAapc_o_KoQP9nAyh4iUQ,Kirala,37.859286,-122.266717,https://www.yelp.com/biz/kirala-berkeley?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
XNZSLrX7UTU1G6TlaQZO0g,Eureka!,37.86995,-122.26901,https://www.yelp.com/biz/eureka-berkeley-3?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
2QmqKihdH1xoyfIQoMQNjQ,Ippuku,37.87027,-122.26702,https://www.yelp.com/biz/ippuku-berkeley-2?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
oqyeLUSC2Z3Aczzh_4-4Yw,Berkeley Social Club,37.8718158,-122.2696171,https://www.yelp.com/biz/berkeley-social-club-berkeley?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
GhSnAHeAHdiMc7-5HtOmCw,Tara's Organic Ice Cream,37.8517046932426,-122.252382254079,https://www.yelp.com/biz/taras-organic-ice-cream-berkeley?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
JTV1h_xD_3ZFzFomGWnp-w,Imm Thai Street Food,37.87172,-122.26902,https://www.yelp.com/biz/imm-thai-street-food-berkeley-5?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
nm_TO1hRaV8i-zMDE15gIQ,Venus Restaurant,37.867084,-122.267344,https://www.yelp.com/biz/venus-restaurant-berkeley-2?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
nNF1w9SIqX8ACB9JVCoQWg,UJI Time Dessert,37.8638360387923,-122.258340208659,https://www.yelp.com/biz/uji-time-dessert-berkeley?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
ICvnd3aLJHs_1tq7N3iK0Q,Mezzo,37.8661768829269,-122.258782630021,https://www.yelp.com/biz/mezzo-berkeley-2?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
